run_id,job_name,sample_family,collection_params_hash,study_id,panel_hash,panel_version_id,collector_version,schema_version,request_provenance_version,provenance_source,provenance_level,partial_reason,captured_at_utc,request_started_at_utc,request_finished_at_utc,request_order_in_run,request_order_in_window,request_order_in_sweep,snapshot_hour_utc,scheduled_window_start_utc,scheduled_window_end_utc,window_index,window_minute,window_minutes,randomization_seed,shard_id,shard_count,shard_membership_hash,date_utc,viewer_mode,vantage_id,host_kind,host,endpoint,feed_uri,page_no,cursor_in,cursor_out,depth_requested,depth_returned,http_status,retry_count,response_hash,error_class
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:07Z,2026-03-21T01:17:07Z,2026-03-21T01:17:07Z,1,1,1,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,0,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:07Z,2026-03-21T01:17:07Z,2026-03-21T01:17:07Z,2,2,2,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,1,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:07Z,2026-03-21T01:17:07Z,2026-03-21T01:17:07Z,3,3,3,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,2,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:07Z,2026-03-21T01:17:07Z,2026-03-21T01:17:07Z,4,4,4,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,3,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:07Z,2026-03-21T01:17:07Z,2026-03-21T01:17:07Z,5,5,5,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,4,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:07Z,2026-03-21T01:17:07Z,2026-03-21T01:17:07Z,6,6,6,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,5,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:07Z,2026-03-21T01:17:07Z,2026-03-21T01:17:08Z,7,7,7,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,6,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,8,8,8,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,7,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,9,9,9,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,8,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,10,10,10,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,9,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,11,11,11,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,10,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,12,12,12,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,11,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,13,13,13,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,12,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,14,14,14,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,13,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,15,15,15,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,14,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:08Z,2026-03-21T01:17:08Z,2026-03-21T01:17:09Z,16,16,16,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,15,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:09Z,2026-03-21T01:17:09Z,2026-03-21T01:17:09Z,17,17,17,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,16,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:09Z,2026-03-21T01:17:09Z,2026-03-21T01:17:09Z,18,18,18,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,17,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:09Z,2026-03-21T01:17:09Z,2026-03-21T01:17:09Z,19,19,19,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,18,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:09Z,2026-03-21T01:17:09Z,2026-03-21T01:17:09Z,20,20,20,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,19,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:09Z,2026-03-21T01:17:09Z,2026-03-21T01:17:09Z,21,21,21,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,20,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:09Z,2026-03-21T01:17:09Z,2026-03-21T01:17:09Z,22,22,22,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,21,,,25,0,200,0,3eeabb0a752ada5c,
be244376edbf4a429d9eddff2b096cb7,hydrate-authors,author_profile_hydration,98bafbb015cd60b0,,,,2.1.0,2026-03-17.1,2026-03-17.1,live_request,complete,,2026-03-21T01:17:09Z,2026-03-21T01:17:09Z,2026-03-21T01:17:10Z,23,23,23,,,,,,,,,,,2026-03-21,unauth,unauth_enUS,public_appview,https://public.api.bsky.app,app.bsky.actor.getProfiles,,22,,,25,0,200,0,3eeabb0a752ada5c,
